st2,GEOID,lake,lat,lon
ME,23003,Wallagrass First Lake at Aroostook county ,47.1048289399162,-68.6986913544961
ME,23003,Petes Pond at Aroostook county ,46.8173657361922,-69.0622377328174
ME,23003,Lucifee Pond at Aroostook county ,46.886577941573,-68.7480456708573
ME,23003,Charles Pond at Aroostook county ,46.9202738273428,-69.7099885051357
ME,23007,Toothaker Pond at Franklin county ,44.868749683134,-70.3963804671241
ME,23003,Rideout Pond at Aroostook county ,47.2965861650515,-69.2910432501418
ME,23007,Lufkin Pond at Franklin county ,44.8406347629347,-70.4628300623507
ME,23015,Dyer Long Pond at Lincoln county ,44.1854814574964,-69.5216386741223
ME,23003,Little Falls Lake at Aroostook county ,47.1817580465773,-69.1061320371299
ME,23009,Sargent Mountain Pond at Hancock county ,44.3345386204313,-68.2695410594028
ME,23009,Kief Pond at Hancock county ,44.3312486894606,-68.1893557464994
ME,23003,Yankeetulandi Pond at Aroostook county ,47.3454751684757,-69.1178221693813
ME,23003,Hafey Pond at Aroostook county ,47.2715051436948,-69.154431731918
ME,23003,Blood Lake at Aroostook county ,46.8504720073348,-69.7434259280182
ME,23003,Houlton Pond at Aroostook county ,46.7742787768453,-69.7215870053554
ME,23003,Polly Pond at Aroostook county ,46.7521551907762,-69.7031244106679
ME,23003,Falls Brook Lake at Aroostook county ,47.1555680960874,-69.0763740240646
ME,23003,Sowish Lake at Aroostook county ,47.2079680158351,-69.0117687050427
ME,23003,Blue Pond at Aroostook county ,46.8363036526564,-69.406635797581
ME,23025,Dipper Pond at Somerset county ,45.8525710981578,-69.9280625910399
ME,23003,Threemile Pond at Aroostook county ,46.6940530510234,-69.3288456572926
ME,23003,Glazier Pond at Aroostook county ,46.6431858991225,-69.292110794654
ME,23003,Big Brook Lake at Aroostook county ,46.8452232055563,-69.0126725421825
ME,23003,Shepard Pond at Aroostook county ,46.6597577865068,-69.2549669357199
ME,23003,Eyelet Pond at Aroostook county ,46.6630968245757,-69.236219196133
ME,23003,Robbins Brook Pond at Aroostook county ,46.7238173243719,-69.1668272275244
ME,23003,Upper McNally Pond at Aroostook county ,46.6285484103193,-69.0089512578691
ME,23003,Squirrel Pond at Aroostook county ,46.6264244793919,-69.0634849482985
ME,23003,Caribou Pond at Aroostook county ,46.6188779629702,-68.9513379233609
ME,23003,Farrar Pond at Aroostook county ,46.6415906837888,-68.9596334645548
ME,23003,Fish Pond at Aroostook county ,46.9584993583996,-68.8348037721283
ME,23003,Deer Pond at Aroostook county ,47.1342186590936,-68.739636140949
ME,23003,Gilbert Ponds at Aroostook county ,47.1217769008389,-68.7630840305736
ME,23003,Bran Lake at Aroostook county ,47.1452942139537,-68.8565952755779
ME,23003,McLean Lake at Aroostook county ,47.1059164449109,-68.8695702825522
ME,23003,Hunnewell Lake at Aroostook county ,47.1646742823949,-68.809241996793
ME,23003,Moccasin Pond at Aroostook county ,46.8628767090816,-68.7211213986896
ME,23003,Ferguson Pond at Aroostook county ,46.8650683018835,-68.7011740976469
ME,23003,Sterling Pond at Aroostook county ,46.7491977640897,-68.6524056235497
ME,23003,Greenlaw Pond at Aroostook county ,46.7198512867737,-68.6953341856043
ME,23003,Single Pond at Aroostook county ,46.6488827653304,-68.6433692664754
ME,23003,Dickwood Lake at Aroostook county ,47.0843028975602,-68.6752558070616
ME,23003,Wheelock Lake at Aroostook county ,47.2005867685946,-68.7193588054126
ME,23003,Saint Almeond Pond at Aroostook county ,47.1837303130113,-68.7071174450018
ME,23003,Lower Deadwater Pond at Aroostook county ,46.5769736000589,-68.9424267838509
ME,23003,Upper Deadwater Pond at Aroostook county ,46.5777854771708,-68.9662588426068
ME,23021,Spring Brook Pond at Piscataquis county ,46.5691259494431,-68.9498226058699
ME,23003,Upper Hudson Pond at Aroostook county ,46.5742647670528,-69.0253770239508
ME,23007,Beaver Bog at Franklin county ,45.0073694933555,-70.7381479445948
ME,23017,Forest Pond at Oxford county ,44.457923608595,-70.276904069256
ME,23007,Blue Mountain Pond at Franklin county ,44.7650717970623,-70.3352588330754
ME,23017,Worthley Pond at Oxford county ,44.4628584376341,-70.3979303981652
ME,23027,Belden Pond at Waldo county ,44.4135629676246,-69.385791848284
ME,23013,Mansfield Pond at Knox county ,44.2519924416164,-69.1985080420437
ME,23025,Ten Thousand Acre Pond at Somerset county ,45.5052623897362,-69.9552463329003
ME,23015,Gross Pond at Lincoln county ,44.0572672065531,-69.3919299754622
ME,23025,Eagle Pond at Somerset county ,45.3369776627621,-70.2296211947002
ME,23027,Jump Pond at Waldo county ,44.4024389388083,-69.3975775394996
ME,23025,Upper Misery Pond at Somerset county ,45.5423697195351,-69.9622317674019
ME,23027,Foster Pond at Waldo county ,44.4145960887462,-69.3976839047985
ME,23017,Sturtevant Pond at Oxford county ,44.864580948928,-71.0221837854428
ME,23027,Bowler Pond at Waldo county ,44.4181669171602,-69.4059223890148
ME,23027,Deadwater Slough at Waldo county ,44.3366979021937,-69.4274421702343
ME,23027,Crisholm Pond at Waldo county ,44.4334530794588,-69.3588450648622
ME,23025,Everett Pond at Somerset county ,45.3030513948852,-70.4527694993874
ME,23025,Lang Pond at Somerset county ,45.5305187651533,-70.0248749697899
ME,23013,Maces Pond at Knox county ,44.1681403372876,-69.1213145066382
ME,23013,Lilly Pond at Knox county ,44.1916627291867,-69.0653644319751
ME,23015,Cooks Pond at Lincoln county ,44.1561064183189,-69.4482315458425
ME,23027,Colby Pond at Waldo county ,44.3549235436497,-69.3806511909048
ME,23017,Little Beaver Pond at Oxford county ,44.9017249245035,-70.9547162233557
ME,23013,White Oak Pond at Knox county ,44.161357633221,-69.2799243894751
ME,23027,Bartlett Stream Reservoir at Waldo county ,44.4098351171454,-69.2260634231538
ME,23015,Little Medomak Pond at Lincoln county ,44.189612357869,-69.3418476432208
ME,23007,Perk Pond at Franklin county ,45.0013691874502,-70.6779914307016
ME,23007,Little Jim Pond at Franklin county ,45.2854456601081,-70.458208986922
ME,23007,Tim Pond at Franklin county ,45.1626126074562,-70.6241427201915
ME,23027,Cargill Pond at Waldo county ,44.3697751653405,-69.327682442756
ME,23025,Deer Pond at Somerset county ,45.3000907241026,-70.4184601119631
ME,23015,Medeomak Pond at Lincoln county ,44.19612363541,-69.3701539369496
ME,23007,Gile Logan at Franklin county ,45.0135077891264,-70.6657955326864
ME,23007,Jim Pond at Franklin county ,45.2639678242033,-70.5025885887413
ME,23013,Forest Pond at Knox county ,43.9981790622986,-69.3538313053287
ME,23021,Middle Brook Pond at Piscataquis county ,46.4457844567928,-68.8875411578708
ME,23021,Smith Brook Pond at Piscataquis county ,46.462205901226,-68.9716052328578
ME,23021,Little Ragged Pond at Piscataquis county ,46.4633913172195,-69.0473870054446
ME,23021,Middle Branch Pond at Piscataquis county ,45.4909413172454,-69.0867060509554
ME,23007,Halfmoon Pond at Franklin county ,44.6034319744232,-70.5005793674709
ME,23021,Fork Pond at Piscataquis county ,46.4617325255719,-69.6928677889948
ME,23023,Cornelius Ice Pond at Sagadahoc county ,43.7703456766929,-69.8698584999701
ME,23021,First South Branch Russell Pond at Piscataquis county ,46.3833730931837,-69.5212891753523
ME,23013,Fresh Pond at Knox county ,44.1585429321464,-68.8514298543228
ME,23021,Salmon Stream Pond at Piscataquis county ,45.2220088591315,-69.3266335665924
ME,23019,Holland Pond at Penobscot county ,45.0450368602642,-68.75060459788
ME,23021,Abbee Pond at Piscataquis county ,45.3270904559287,-69.0052221469408
ME,23001,Long Pond at Androscoggin county ,44.4313560600607,-70.2072090811655
ME,23007,North Pond at Franklin county ,44.5391209792252,-70.1207271261924
ME,23001,Pleasant Pond at Androscoggin county ,44.3182486894598,-70.2261664476936
ME,23001,Brettuns Pond at Androscoggin county ,44.3922274191663,-70.2503499912039
ME,23031,York Pond at York county ,43.1893154736933,-70.7642170409652
ME,23029,Simpson Pond at Washington county ,44.6121565990274,-67.4874548501794
ME,23009,Birch Harbor Pond at Hancock county ,44.3916606041958,-68.0625292823985
ME,23009,Hamilton Pond at Hancock county ,44.4273290749056,-68.2885150156483
ME,23009,Blunts Pond at Hancock county ,44.472025956268,-68.3130173543946
ME,23009,Little Round Pond at Hancock county ,44.3675875771493,-68.3642842248869
ME,23009,Beaver Dam Pond at Hancock county ,44.3611453013338,-68.1952043199557
ME,23021,Soper Pond at Piscataquis county ,46.3741062731839,-69.2301995329274
ME,23013,Folly Pond at Knox county ,44.0766065261512,-68.8481988173632
ME,23013,East Boston Quarry at Knox county ,44.0434465230497,-68.8224999592049
ME,23023,Campbell Pond at Sagadahoc county ,43.8512853366578,-69.8461219321096
ME,23023,Winnegance Lake at Sagadahoc county ,43.8635740099796,-69.8290499297565
ME,23023,Sewell Pond at Sagadahoc county ,43.8700755815882,-69.7809290671811
ME,23023,Nequasset Lake at Sagadahoc county ,43.9513390007022,-69.7743321830995
ME,23005,Dingley Pond at Cumberland county ,43.8138296852407,-69.8830319395321
ME,23023,Houghton Pond at Sagadahoc county ,43.8413212551727,-69.8688338653087
ME,23003,Otter Pond at Aroostook county ,46.3749943142356,-68.3576390695049
ME,23003,Matherson Pond at Aroostook county ,46.3833829230338,-68.3548858731063
ME,23013,The Marsh at Knox county ,43.9712076761019,-69.2161462439412
ME,23021,Norway Pond at Piscataquis county ,46.4282949581697,-68.9824854647843
ME,23021,Brown Brook Pond at Piscataquis county ,46.4172824987353,-68.9061088934978
ME,23029,Boyden Stream Reservoir at Washington county ,44.9721903292606,-67.0923459183522
ME,23021,Pillsbury Pond at Piscataquis county ,46.3346966960464,-69.1814030513505
ME,23021,Little Wadleigh Pond at Piscataquis county ,46.3651464863846,-69.6502506840066
ME,23031,Hidden Lake at York county ,43.6142343747767,-70.9416764340656
ME,23021,Millinocket Lake at Piscataquis county ,46.3020844997518,-68.8735068667836
ME,23019,Mohawk Rapids at Penobscot county ,45.3227288591887,-68.6086937115514
ME,23021,Frozen Ocean at Piscataquis county ,46.2840721125205,-69.589762060462
ME,23021,Pine Pond at Piscataquis county ,46.2744736417893,-69.6558178397974
ME,23021,Ambejejus Lake at Piscataquis county ,45.7237678825858,-68.8706105668602
ME,23021,Sandy Stream Pond at Piscataquis county ,45.9264697369312,-68.8569792760976
ME,23009,Halfmoon Pond at Hancock county ,44.3907068093679,-68.2515554401018
ME,23009,Breakneck Ponds at Hancock county ,44.3886889354757,-68.2564181087487
ME,23021,McDougal Pond at Piscataquis county ,46.1635475542482,-69.6873701234268
ME,23021,Bear Brook Bog at Piscataquis county ,46.146366407668,-69.6824335925232
ME,23025,Loon Stream Deadwater at Somerset county ,46.1391210727441,-69.7769938512305
ME,23031,Briley Pond at York county ,43.1789445687671,-70.6146723413672
ME,23007,Caribou Pond at Franklin county ,45.0065299105964,-70.3591936971576
ME,23007,Wethern Pond at Franklin county ,45.213094310598,-70.4935842494364
ME,23007,Midway Pond at Franklin county ,44.931244994238,-70.542083216557
ME,23025,Little Mucalsea Pond at Somerset county ,46.0934181089879,-69.7372940630804
ME,23025,Big Mucalsea Pond at Somerset county ,46.0820077747653,-69.738512138438
ME,23007,Quill Pond at Franklin county ,45.0284061369281,-70.5347047675839
ME,23007,Kamankeag Pond at Franklin county ,45.0329210962433,-70.7557691691214
ME,23007,Roland Pond at Franklin county ,45.0139175058027,-70.6301321032295
ME,23007,Nutting Pond at Franklin county ,44.9966835333879,-70.7521135858334
ME,23025,Horse Pond at Somerset county ,46.1031645935841,-69.7646131928378
ME,23025,Mosquito Pond at Somerset county ,45.3004440668846,-69.8573680552586
ME,23025,Moores Bog at Somerset county ,45.2303969772079,-69.9575737770333
ME,23025,Log Landing Pond at Somerset county ,45.2151157486891,-69.9472155708532
ME,23025,Deer Bog at Somerset county ,45.2061660087744,-69.9194784890348
ME,23025,Sunday Pond at Somerset county ,45.2331812232349,-69.9154898728699
ME,23025,bog at Somerset county ,45.2072727832991,-69.9326842979787
ME,23021,Bean Pot Pond at Piscataquis county ,46.0556871127465,-69.7122424862419
ME,23025,Mule Pond at Somerset county ,46.065297349363,-69.7551438589752
ME,23025,Little Elm Pond at Somerset county ,46.0208837858649,-69.7717658185306
ME,23013,Seabright Pond at Knox county ,44.2290997632681,-69.0900584445553
ME,23025,Bradley Pond at Somerset county ,46.0178356080766,-69.8286285791352
ME,23025,Bobs Pond at Somerset county ,46.0209629703369,-69.8647161359328
ME,23025,Summit Pond at Somerset county ,46.0279676705118,-69.881083272532
ME,23007,The Horns Pond at Franklin county ,45.1445977989096,-70.3315820718526
ME,23007,Cranberry Pond at Franklin county ,45.1394670592416,-70.3616356967541
ME,23031,Champion Pond at York county ,43.7148554245574,-70.9363230895442
ME,23017,Hunt Pond at Oxford county ,44.0841863429536,-70.9988770118214
ME,23021,Williams Pond at Piscataquis county ,45.9710324521098,-69.0951357566202
ME,23017,Cupsuptic Pond at Oxford county ,45.2239514049423,-70.8735897848543
ME,23021,Little Pond at Piscataquis county ,45.961604280612,-69.4412222705377
ME,23025,Nulhedus Stream at Somerset county ,45.9789040703438,-69.816569321907
ME,23025,Lard Pond at Somerset county ,46.0027210130896,-69.7973198275213
ME,23005,Coffin Pond at Cumberland county ,43.9213873329702,-69.9899805329274
ME,23025,Cold Brook at Somerset county ,44.7818995075717,-69.729185185768
ME,23021,Bean Hole Pond at Piscataquis county ,45.9360526208763,-69.134245846783
ME,23021,Shack Pond at Piscataquis county ,45.9067574519847,-69.467780188635
ME,23021,Little Lobster Lake at Piscataquis county ,45.8869687665234,-69.5032770816797
ME,23007,Day Pond at Franklin county ,44.9880074466136,-70.227695355788
ME,23007,Big Island Pond at Franklin county ,45.2824209747295,-70.7476971714544
ME,23025,Fitzgerald Pond at Somerset county ,45.8895055450731,-70.080796100502
ME,23025,Cunningham Pond at Somerset county ,45.8937749695424,-70.0634913482474
ME,23027,Branch Pond at Waldo county ,44.418668747287,-69.4634042080075
ME,23015,Givens Pond at Lincoln county ,44.2741600232614,-69.6323344781844
ME,23015,Turner Pond at Lincoln county ,44.3375703628939,-69.4825652737807
ME,23011,Greeley Pond at Kennebec county ,44.3026823116241,-69.7090271919194
ME,23011,Moody Pond at Kennebec county ,44.2860687261614,-69.6183076713303
ME,23011,Morris Pond at Kennebec county ,44.4394141547357,-69.5031195051674
ME,23027,Beech Pond at Waldo county ,44.3852018211351,-69.4501753313444
ME,23011,China Lake at Kennebec county ,44.4377699133737,-69.5591236645249
ME,23025,White Deer Pond at Somerset county ,45.9168991889541,-70.2459010300445
ME,23031,Grist Mill Pond at York county ,43.3633482309559,-70.4752577144996
ME,23031,Pine Springs Lake at York county ,43.6130683721581,-70.8125788066593
ME,23031,Rock Haven Lake at York county ,43.6474796216567,-70.9070304440389
ME,23031,Knights Pond at York county ,43.2566893178716,-70.7649944102186
ME,23031,Little Poverty Pond at York county ,43.6094234899452,-70.8324883441867
ME,23031,Moody Pond at York county ,43.5624523347412,-70.738743062401
ME,23031,Northwest Pond at York county ,43.5810701295788,-70.7950988105891
ME,23031,Bell Marsh at York county ,43.2156056063415,-70.7188313309927
ME,23031,Middle Branch Pond at York county ,43.5562846943058,-70.7756064764532
ME,23031,Silver Lake at York county ,43.6260360662898,-70.8289996801509
ME,23031,Granny Kent Pond at York county ,43.6157991631465,-70.8416067825012
ME,23031,Mirror Lake at York county ,43.619329360357,-70.8867080169993
ME,23031,Symmes Pond at York county ,43.6487804798803,-70.8782189704744
ME,23025,Embden Pond at Somerset county ,44.9402598744373,-69.9482558127454
ME,23007,Upper Hammond Pond at Franklin county ,45.0534823452877,-70.2260529610598
ME,23029,Saint Croix River Reservoir at Washington county ,45.1744157456218,-67.4022764078463
ME,23007,Boundary Pond at Franklin county ,45.5644576405473,-70.677966437837
ME,23009,Fawn Pond at Hancock county ,44.4066078883153,-68.2641665597197
ME,23021,Chesuncook Pond at Piscataquis county ,45.8548042467957,-69.1796560515131
ME,23021,Chesuncook Lake at Piscataquis county ,45.9895967765767,-69.3369330371266
ME,23021,Big Pine Pond at Piscataquis county ,45.869047516943,-69.4288551343496
ME,23011,Little North Pond at Kennebec county ,44.6080680240447,-69.853438073512
ME,23025,North Pond at Somerset county ,44.6258277437328,-69.8423280734597
ME,23009,New Mills Meadow Pond at Hancock county ,44.3900229985753,-68.2384323611611
ME,23009,Beaver Ponds at Hancock county ,44.3862798834607,-68.2399617243787
ME,23023,Lilly Pond at Sagadahoc county ,43.8967814723863,-69.8372340688632
ME,23021,Wassataquoik Lake at Piscataquis county ,46.0164071688671,-68.9515510223325
ME,23021,Six Ponds at Piscataquis county ,46.0094976795536,-68.9243080930417
ME,23021,Davis Pond at Piscataquis county ,45.9428571595127,-68.9383297285018
ME,23021,Deep Pond at Piscataquis county ,46.0024972209061,-68.9114605963385
ME,23021,Dry Pond at Piscataquis county ,45.9208327537647,-68.9049939524138
ME,23021,Klondike Pond at Piscataquis county ,45.9279473236958,-68.9500821579701
ME,23021,Lake Cowles at Piscataquis county ,45.9448143679742,-68.9448039598854
ME,23021,Pamola Pond at Piscataquis county ,45.9179292547014,-68.8889080259497
ME,23021,Russell Pond at Piscataquis county ,45.9960707279549,-68.906911091878
ME,23021,Dwelley Pond at Piscataquis county ,46.0578377134641,-69.0378132231236
ME,23021,Maher Pond at Piscataquis county ,46.062897943141,-68.9240350545564
ME,23019,Mountain Catcher Pond at Penobscot county ,46.2006072402841,-68.8178121319508
ME,23021,Little Wassataquoik Lake at Piscataquis county ,46.0296056228012,-68.9643276821468
ME,23021,North Basin at Piscataquis county ,45.9288413675224,-68.9111415256734
ME,23021,Traveler Pond at Piscataquis county ,46.0491065608044,-68.8336812695257
ME,23021,Whidden Pond at Piscataquis county ,45.9335368225407,-68.868594805684
ME,23031,Great Pond at York county ,43.4440198141611,-70.3475414713428
ME,23025,Hutch Pond at Somerset county ,45.8694306195072,-70.172597832325
ME,23025,Dority Pond at Somerset county ,45.8691488741956,-70.1953088986357
ME,23025,Dubois Pond at Somerset county ,45.8849867234434,-70.2210503538624
ME,23025,Mercer Bog at Somerset county ,44.6643617804281,-69.930418733559
ME,23021,Snow's Pond at Piscataquis county ,45.2006182965102,-69.2430699507172
ME,23021,Parker Pond at Piscataquis county ,45.2356319905733,-69.1142323476877
ME,23027,Turntable Pond at Waldo county ,44.6149866484121,-69.3228477302796
ME,23021,Pugwash Pond at Piscataquis county ,45.481568072776,-69.286535489894
ME,23013,Howard Pond at Knox county ,43.9473854123222,-69.2580656294121
ME,23003,Collins Pond at Aroostook county ,46.8576792892121,-68.0161544982169
ME,23027,Lawry Pond at Waldo county ,44.3506608949871,-69.1505555289188
ME,23025,Spruce Pond at Somerset county ,45.0183252366906,-70.0009695710678
ME,23025,East Pond at Somerset county ,44.6100428448379,-69.7835392128929
ME,23021,Blood Pond at Piscataquis county ,45.8006588409748,-69.430827322085
ME,23021,Seventh Debsconeag Pond at Piscataquis county ,45.7694770463395,-69.1205669390784
ME,23025,Fahi Pond at Somerset county ,44.9047359112977,-69.8984048807023
ME,23025,Williams Pond at Somerset county ,45.8331406969332,-70.3337730231597
ME,23025,Cape Horn Pond at Somerset county ,45.8479597858004,-70.3211684819787
ME,23025,Campbell Pond at Somerset county ,45.8166615285377,-70.3679221562206
ME,23025,Hancock Pond at Somerset county ,44.9559420644271,-69.9898552953653
ME,23025,No Name Pond at Somerset county ,45.764849790205,-70.2937601477664
ME,23007,Chase Pond at Franklin county ,45.2596849069557,-70.5548019455591
ME,23013,Sands Quarry Pond at Knox county ,44.0479221452,-68.8433204680616
ME,23013,Lawsons Quarry Pond at Knox county ,44.0567442484881,-68.8361872773735
ME,23013,Boom Quarry at Knox county ,44.0611086336493,-68.8378589166233
ME,23013,Booth Quarry Pond at Knox county ,44.0524928188143,-68.8054509283276
ME,23013,Duchane Quarry at Knox county ,44.0482466199762,-68.8057336388315
ME,23021,Lucky Pond at Piscataquis county ,45.7060242366719,-69.6073412376374
ME,23017,Little Papoose Pond at Oxford county ,44.2615019062576,-70.7971798042441
ME,23021,Jewett Pond at Piscataquis county ,45.7298641441444,-69.4990181518794
ME,23021,Lazy Tom Pond at Piscataquis county ,45.7398600579781,-69.42355124931
ME,23025,Burnt Land Pond at Somerset county ,45.693791155927,-70.3239618360209
ME,23005,Chub Pond at Cumberland county ,43.8200416112896,-70.6362697829892
ME,23025,Demo Pond at Somerset county ,45.6505031172379,-69.9665513874866
ME,23025,Fletcher Ponds at Somerset county ,45.679696112178,-69.9395019352026
ME,23025,Roderique Pond at Somerset county ,45.6546951698332,-69.9274239697373
ME,23025,Black Hill Pond at Somerset county ,44.9132206147528,-69.9757316805102
ME,23013,Salt Pond at Knox county ,44.1614446412824,-68.8562994208847
ME,23013,Knox Mill Pond at Knox county ,44.2100404664031,-69.0685172329609
ME,23025,Mayfield Pond at Somerset county ,45.0981523988521,-69.6837752910972
ME,23021,Lazy Tom Stream Reservoir at Piscataquis county ,45.6967640135343,-69.4391421298852
ME,23007,Eddy Pond at Franklin county ,44.918467195569,-70.525522934459
ME,23007,Jones Pond at Franklin county ,45.1196884694814,-70.3563120542919
ME,23007,Ledge Pond at Franklin county ,44.9133183744761,-70.5378928930128
ME,23007,Stratton Brook Pond at Franklin county ,45.1111832100123,-70.3251512858328
ME,23007,Ethel Pond at Franklin county ,44.9090520876221,-70.523458670627
ME,23017,Upper Richardson Lake at Oxford county ,44.8645347857173,-70.8814597969368
ME,23017,Lower Richardson Lake at Oxford county ,44.7771441208507,-70.8933087741295
ME,23017,Metallak Pond at Oxford county ,44.8179507014764,-70.8140846076497
ME,23021,Third Roach Pond at Piscataquis county ,45.6429071363869,-69.2285227752949
ME,23021,Church Pond at Piscataquis county ,45.6483128935981,-69.0415670797965
ME,23007,Little Swift River Pond at Franklin county ,44.8505441991291,-70.589257547417
ME,23007,Moxie Pond at Franklin county ,44.845340958992,-70.6858386668705
ME,23007,South Pond at Franklin county ,44.8677085905994,-70.5572962421107
ME,23017,Speck Pond at Oxford county ,44.5636963193214,-70.9731958294211
ME,23017,Surplus Pond at Oxford county ,44.674931040612,-70.8639877834209
ME,23007,Swift River Pond at Franklin county ,44.8412428693905,-70.5924411391914
ME,23007,Witham Pond at Franklin county ,44.8488396197169,-70.5819409166813
ME,23017,Aziscohos Lake at Oxford county ,45.0155899911887,-70.9983350898819
ME,23017,Pond in the River at Oxford county ,44.7619357757284,-70.9291325862163
ME,23017,B Pond at Oxford county ,44.7434357932786,-70.9600056439912
ME,23017,C Pond at Oxford county ,44.7176516092978,-70.8819320492729
ME,23025,Little Brassua Lake at Somerset county ,45.6449900810189,-69.9017939045901
ME,23025,Brassua Lake at Somerset county ,45.6755258069945,-69.8644040280645
ME,23007,Cloutman Pond at Franklin county ,45.0097501308413,-70.8051528109084
ME,23021,Hutchinson Pond at Piscataquis county ,45.6041886781756,-69.1462337023071
ME,23021,Caribou Lake at Piscataquis county ,45.8677299122357,-69.3175428326988
ME,23023,Pleasant Pond at Sagadahoc county ,44.1665922929547,-69.8572791375539
ME,23011,Horseshoe Pond at Kennebec county ,44.2037698221039,-69.8927131937144
ME,23021,Bluff Pond at Piscataquis county ,45.6026581184148,-69.3671826397153
ME,23007,Saddleback Pond at Franklin county ,44.9132865469182,-70.499040318993
ME,23029,Eagle Pond at Washington county ,44.925689143355,-67.0316858658089
ME,23013,Shore Pond at Knox county ,44.181389326868,-68.8406672198782
ME,23013,Upper Pond at Knox county ,44.1742899824677,-68.8352289464439
ME,23013,Lower Pond at Knox county ,44.1739054539881,-68.8355856151537
ME,23007,Uknown Pond at Franklin county ,45.6045032173,-70.6333568152199
ME,23013,Carvers Pond at Knox county ,44.0532021037193,-68.829555052352
ME,23025,Holeb Pond at Somerset county ,45.5836779675311,-70.4079364544642
ME,23025,Wood Pond at Somerset county ,45.6195767577664,-70.2772542691808
ME,23031,Cox Pond at York county ,43.2168905035068,-70.7708490695482
ME,23017,Swains Pond at Oxford county ,44.5981257115474,-70.62383517319
ME,23025,LIttle Otter Pond at Somerset county ,45.6073445339887,-69.9328873929447
ME,23017,Oversett Pond at Oxford county ,44.3270460529664,-70.6804276866543
ME,23017,Hicks Pond at Oxford county ,44.3104000517975,-70.6550225061655
ME,23005,Knight's Pond at Cumberland county ,43.8226965077226,-70.2623617671329
ME,23013,Warren Sawmill Pond at Knox county ,44.1031187464519,-69.2990593330379
ME,23007,Little Indian Pond at Franklin county ,45.550850563401,-70.5906985486847
ME,23007,Clear Pond at Franklin county ,45.5609846134757,-70.6389382523661
ME,23007,Squaw Pond at Franklin county ,45.5296116930804,-70.6151696992316
ME,23007,Elaine Pond at Franklin county ,45.5476915888285,-70.5796732785656
ME,23007,Big Indian Pond at Franklin county ,45.543726365159,-70.6086476506299
ME,23007,Trout Pond at Franklin county ,45.5550590235784,-70.5364282874582
ME,23007,Twin Island Pond at Franklin county ,45.5236386991266,-70.5234020848084
ME,23025,Grassy Pond at Somerset county ,45.5477152225045,-70.4689045559554
ME,23025,Big Fish Pond at Somerset county ,45.5509191620883,-70.4537896160917
ME,23025,Barrett Pond at Somerset county ,45.52076745425,-70.4886827614911
ME,23011,Lily pond at Kennebec county ,44.2661344480934,-69.9090331673649
ME,23025,Little Bartley Pond at Somerset county ,45.5461629832313,-70.439346006998
ME,23025,Big Bartley Pond at Somerset county ,45.5522099404512,-70.4280789939538
ME,23003,Mars Hill Pond at Aroostook county ,46.5210808503226,-67.8675992478345
ME,23025,Little Lang Pond at Somerset county ,45.5351733557233,-70.0246892529412
ME,23025,Cold Stream Pond at Somerset county ,45.5273395532426,-70.0103919154485
ME,23025,Misery Pond at Somerset county ,45.5348409031748,-69.944402560151
ME,23025,Little Chase Stream Pond at Somerset county ,45.5211147058382,-69.934808896473
ME,23023,Mailly Boat Launch at Sagadahoc county ,44.0080047521279,-69.8949808049947
ME,23023,Skolfield's Pond at Sagadahoc county ,44.0295127189154,-69.8583618239614
ME,23023,Wolf Pond at Sagadahoc county ,43.9830657994913,-69.7428532042444
ME,23021,Green Pond at Piscataquis county ,45.5358656519569,-69.2320695722347
ME,23021,Spruce Mountain Pond at Piscataquis county ,45.5239155983634,-69.1961478128921
ME,23021,B Pond at Piscataquis county ,45.5705836149488,-69.1319385046991
ME,23019,Long Pond at Penobscot county ,45.3957512799138,-68.4075445400337
ME,23021,Gauntlet Pond at Piscataquis county ,45.5394088335683,-69.0551599112434
ME,23005,Pleasant Pond at Cumberland county ,44.0094548591012,-70.5236536278556
ME,23019,Middle Jo-Mary Lake at Penobscot county ,45.6437460926555,-68.9479092441129
ME,23021,Lower Jo-Mary Lake at Piscataquis county ,45.6760399388385,-68.9704393541532
ME,23023,Bradley Pond at Sagadahoc county ,43.9938642152543,-69.9706175377911
ME,23011,Great Pond at Kennebec county ,44.5370940751401,-69.8436042762118
ME,23021,River Pond at Piscataquis county ,45.804119765695,-68.9293152308415
ME,23005,Parker Pond at Cumberland county ,43.9928717985583,-70.5155176434419
ME,23015,McCurdy Pond at Lincoln county ,44.0101171380172,-69.452927269872
ME,23015,Webber Pond at Lincoln county ,43.9921006084234,-69.4436565486409
ME,23011,Jimmy Pond at Kennebec county ,44.1541310101109,-69.9954157976642
ME,23011,Loon Pond at Kennebec county ,44.153135008523,-69.9573702854001
ME,23005,Owl Pond at Cumberland county ,43.9993726505396,-70.5030646346159
ME,23005,Coffee Pond at Cumberland county ,43.9771922327369,-70.4981721649271
ME,23005,Nubble Pond at Cumberland county ,43.9537216560003,-70.4752706682289
ME,23007,Wing Pond at Franklin county ,45.502461386172,-70.5880458067898
ME,23007,Beattie Pond at Franklin county ,45.5023550254597,-70.633478578774
ME,23031,Old Fishing Pond at York county ,43.4131772265241,-70.7625953860649
ME,23031,Curtis Pond at York county ,43.411972387727,-70.7560554475759
ME,23031,Trout Pond at York county ,43.4366561764733,-70.7263383536295
ME,23005,Snake Pond at Cumberland county ,43.7630354335058,-70.5050151693408
