NAME,lake,st2,lat,lon,area
Kosciusko,Stanton Lake,IN,41.3218704014374,-85.7697886275273,0.0891701553933462
Kosciusko,Lake Waubee,IN,41.3894922463821,-85.83063560141,0.78393510962342
Kosciusko,Boner Lake,IN,41.4300088569758,-85.7219152234447,0.156066863372207
Steuben,Crooked Lake,IN,41.6758926289328,-85.0533661078772,3.18463311201565
Steuben,Pine Canyon Lake,IN,41.680015899485,-85.0907970982814,0.163053047221337
Steuben,Lake George,IN,41.7582244926665,-85.0080644633878,2.2296723523851
Steuben,Long Beach Lake,IN,41.7505042121755,-85.0226316074181,0.166630515262553
Steuben,Lake Pleasant,IN,41.7567417436684,-85.0926927057643,1.77590967705756
Steuben,Lake Gage,IN,41.7024921948543,-85.1127874353708,1.34918010456091
Steuben,Lake Syl-Van,IN,41.7101098258906,-85.1038375121445,0.0547214007123875
LaPorte,Lily Lake,IN,41.6127119132981,-86.7318995937553,0.131188368029357
LaPorte,Stone Lake,IN,41.6130285731715,-86.7464933984546,0.652332057411718
LaPorte,Pine Lake,IN,41.6277194306703,-86.749090374814,2.38569765335951
Decatur,Lake Santee,IN,39.4032476928366,-85.3059918640227,0.908691550035896
Kosciusko,Center Lake,IN,41.2468673011372,-85.8570120229897,0.51833000473818
St. Joseph,LaSalle Pond,IN,41.6763523447263,-86.2912039834314,0.0230945902362751
Dearborn,Souders Lake,IN,39.2856503107692,-84.8236495628136,0.0391570531323412
Howard,Howard Co. Conservation Club Pond,IN,40.4323304971701,-86.1644630816978,0.00468228644576492
Franklin,Canal Lakes,IN,39.4847137958742,-85.2454002819673,0.0151662675687749
Jackson,Lake Tarzian,IN,39.0021137085124,-86.2782246194908,0.203284455433297
Bartholomew,Schaefer Lake,IN,39.2822659269013,-85.7513951417136,0.338696919160282
Bartholomew,Suhre Lake,IN,39.2068543717234,-85.8552961727621,0.0306132205794891
Bartholomew,Thompsons Lake,IN,39.1121941240352,-85.9032594544856,0.0369304310876548
Bartholomew,Thompson Lake,IN,39.2185706536001,-86.0657074700434,0.0189306100098515
Bartholomew,Jean Williamson Lake,IN,39.2159286011838,-86.0751016133112,0.0300851810700284
Bartholomew,Crystal Lake,IN,39.1791184687533,-85.9643029189357,0.0303193590426789
Bartholomew,Wood Lake,IN,39.1763179097784,-85.9652122596015,0.0454940974207477
Bartholomew,Long Lake,IN,39.1748991751674,-85.9654954949274,0.00645115766546598
Bartholomew,North Harrison Lake,IN,39.1877508146794,-86.0251243094762,0.213434212721189
Bartholomew,South Harrison Lake,IN,39.1825034619749,-86.0233861875058,0.160304699758326
Bartholomew,Tamerix Lake,IN,39.1788516078313,-86.0220947235205,0.0429407879620542
Bartholomew,Youth Camp Lake,IN,39.1773729746048,-86.0535052382592,0.0267761939530902
Bartholomew,Lawsons Lake,IN,39.1663282124158,-86.0260326854852,0.027948244496925
Bartholomew,Grandview Lake,IN,39.1506092404738,-86.0451280373426,1.29914429911287
Bartholomew,Lake Barbara,IN,39.0863119272596,-85.9177862710103,0.0660894305216619
Bartholomew,Noblitt Lake,IN,39.1095880188814,-86.022988220731,0.0473466760841134
Bartholomew,Fraternal Order Columbus Police Lake,IN,39.0560736532791,-86.0705429168615,0.0865411374884335
Bartholomew,Lutheran Lake,IN,39.0751268289038,-86.0728362827358,0.336438972870636
Daviess,West Boggs Lake,IN,38.7287628097478,-86.9309455012177,2.10417406500924
Brown,Yellowwood Lake,IN,39.1853335929174,-86.3426314769083,0.510507933391514
Porter,Lake Minnehaha,IN,41.5949970305675,-87.2103310905386,0.0787050659186002
LaPorte,Outer Basin,IN,41.7258462431237,-86.906946072321,0.0910030930114808
Lake,Middle Grand Calumet Lagoon,IN,41.6156581057979,-87.2723519156541,0.0776903415886098
Lake,Northwest Pond,IN,41.6382760409487,-87.4002580438329,0.0251963207953317
Lake,West Grand Calumet Lagoon,IN,41.6133501698979,-87.2850412463888,0.104322569499271
Sullivan,Lake Glendora,IN,39.1192675572735,-87.3628486033722,0.412799248071634
Sullivan,Lake Sullivan,IN,39.1146117699887,-87.3838348369721,1.7288632847278
Owen,Cagles Mill Lake,IN,39.4667613103428,-86.8820336637984,6.07313727626343
Owen,Timber Ridge Lake,IN,39.2468389635665,-86.7395610030358,0.0367314045877749
Owen,Amazon Lake,IN,39.3544668772352,-86.7474501698756,0.106176726819318
Spencer,Christmas Lake,IN,38.1085211699699,-86.9251812421815,0.784409309367682
Spencer,Lake Rudolph,IN,38.1201325904843,-86.9177008049995,0.0302288900498253
Kosciusko,Pike Lake,IN,41.2514914629858,-85.8433975221527,1.00980513799056
Tippecanoe,Hadley Lake,IN,40.477135612822,-86.9466890249402,0.222780722933761
White,Keans Bay,IN,40.8049776487698,-86.7710711141091,0.100843126776989
Owen,Cottons Little Pine Lake,IN,39.2554176241592,-86.852615072646,0.0376994097908363
Owen,Thomas Lake,IN,39.2597181168568,-86.8450457090475,0.0292398885814751
Owen,Farm Pond,IN,39.2709963263177,-86.720433612565,0.0194820557885146
Owen,Salter Lake,IN,39.193409609624,-86.9447361936017,0.0591791493883804
Owen,Paradise Lake,IN,39.4701475400648,-86.8116800383747,0.0152137859479854
Owen,Camp Otto Lake,IN,39.4689360006751,-86.8138767083862,0.00180014626189413
Owen,Ralph Ketchum Lake,IN,39.2986947301452,-86.7758307560565,0.0217511579049628
Owen,Dugan Lake,IN,39.320436936174,-86.7648502434775,0.0167927991209178
Owen,Greybrook Lake,IN,39.3665523481765,-86.8850768456747,0.11973569896995
Owen,Wasatch Lake,IN,39.4202357054403,-86.8924818951978,0.13874600898339
St. Joseph,Saint Mary's Lake,IN,41.702757487201,-86.2449590787377,0.0917424181372294
Marion,Spirit Lake,IN,39.8788665516329,-86.1359036090672,0.0541588157155521
Daviess,Dogwood Lake,IN,38.5482999031174,-87.0481815530923,4.50564870176143
Jennings,Brush Creek Reservoir,IN,39.0536985811206,-85.5130081467523,0.475654999439132
Dearborn,Lake Dilldear,IN,39.0415541493473,-85.1052644547882,0.0749940242661773
Owen,Locust Lake,IN,39.395985177319,-86.7779986354006,0.0586447834588253
Owen,Lake Maxine,IN,39.4278239957378,-86.7807895755394,0.0193876620821733
Owen,Lake Victor,IN,39.4278623180985,-86.7780990212594,0.0237638400737613
Monroe,Lake Lemon,IN,39.2596100486564,-86.3934879074454,5.63954765576734
Monroe,Henke Lake,IN,39.2867967493111,-86.6133176266771,0.026368235315945
Monroe,Lazy Lake,IN,39.2935733156581,-86.4609801040926,0.0749640972087873
Monroe,Egenolf Lake,IN,39.2761495308961,-86.3994349429814,0.0974353126959592
Porter,Southeast Pond,IN,41.6357160708517,-87.0948543154154,0.0799766027816653
LaPorte,Saugany Lake,IN,41.7230047474836,-86.5872408361351,0.303566397387214
Lake,Three Rivers Park Lake,IN,41.5634228224394,-87.3005852914718,0.157282257093103
Lake,Rosser Park Lake,IN,41.560289380122,-87.3025382091709,0.118972295649885
Steuben,Gravel Pit Lake,IN,41.5837127116797,-85.0204734510336,0.114080658472023
Dearborn,Hidden Valley Lake,IN,39.1610375668872,-84.8421002405936,0.527186686960208
St. Joseph,Juday Lake,IN,41.7064956174909,-86.2094316677764,0.0156683655357656
Allen,Hurshtown Reservoir,IN,41.2348985605647,-84.9711020366497,1.06412927482545
Vigo,Lakewood Subdivision Lake,IN,39.3966343810026,-87.2991489787192,0.107952358105025
Vigo,Hulman Street Reservoir,IN,39.4468145144894,-87.3472408064973,0.191411469853594
Vigo,Thompson Lake,IN,39.4435178132733,-87.347807038569,0.0387453543231639
Monroe,Griffy Reservoir,IN,39.2015413145666,-86.5199368365482,0.453137976262511
Monroe,University Lake,IN,39.1886662693647,-86.5029633900595,0.0238514674064642
Switzerland,Daniel D. Bray Lake,IN,38.8777404014989,-85.0727360337343,0.0144631977188645
Switzerland,Lake Geneva,IN,38.856332849649,-85.0335278990181,0.0820522929119652
Jefferson,Hereford Lake,IN,38.7428891082669,-85.4832840548681,0.165136741245199
Jefferson,Rider Lake,IN,38.7394667913789,-85.4761412867442,0.01952703844608
Franklin,Bartmess Lake,IN,39.3755263457951,-84.8208572886268,0.0328170245757948
Jennings,Country Squire Lake,IN,39.0367581691876,-85.6892662771279,0.445780926891457
LaGrange,Wall Lake,IN,41.7288687486892,-85.2021904064445,0.551315518525709
Whitley,Catfish Lake,IN,41.2512031399837,-85.4640828876979,0.0205356338203587
Brown,Ogle Lake,IN,39.1594335799078,-86.2451738786189,0.0820536276049386
Bartholomew,Grouse Ridge Lake,IN,39.108513835917,-86.0469395508904,0.110232892665995
Dearborn,Osprey Lake,IN,39.1116293659966,-84.8477555508872,0.108253187931858
Jasper,Lake Holiday,IN,41.1466175676812,-87.2691369958933,0.0308271818407783
Johnson,Catch the Big One Pay Lake,IN,39.6104122739219,-86.0695407678017,0.0411245112722631
Lake,South Blast Furnace Recycle Basin,IN,41.6090595382967,-87.327034302024,0.0133908190852662
Noble,Bixler Lake,IN,41.4393595739616,-85.2487256463397,0.509894946674442
Steuben,Fox lake,IN,41.6264111881769,-85.0244483553698,0.591558648424546
Hendricks,Manor Lake,IN,39.8568687003118,-86.3313553019518,0.0343617980467254
Marion,Duck Pond,IN,39.873879949581,-86.0023901638822,0.00806958266392595
Huntington,J. Edward Roush Lake,IN,40.838034097717,-85.4322312599402,3.63689620977567
Kosciusko,Big Chapman Lake,IN,41.2860797505025,-85.7878116128171,1.98477127920281
Kosciusko,Hoffman Lake,IN,41.2733695690664,-85.9873530551262,0.781428342110701
Starke,Langenbaum Lake,IN,41.1719529835307,-86.4825809569342,0.0334354571687916
Gibson,Broad Pond,IN,38.3507182134826,-87.7578328741755,11.8888724885518
Parke,Case Lake,IN,39.6545622444382,-87.1832991121359,0.0219782825088598
Allen,Kekionga Shores Lake,IN,41.0334141361644,-85.275780556257,0.0793752760356891
Kosciusko,Dewart Lake,IN,41.3697185317893,-85.7732025514505,2.18269463416457
Warrick,Lake Newburgh,IN,37.9569661516716,-87.4016221149071,0.0163127851707822
Warrick,Camp Brosend Lake,IN,37.9651721900894,-87.3901108216955,0.00611366159994651
Steuben,Hogback Lake,IN,41.6231526694076,-85.0879019760467,0.594581585385902
Steuben,Howard Lake,IN,41.6426335057918,-85.0884408759794,0.128515954844812
Steuben,Bass Lake,IN,41.6372500390715,-85.0941206796828,0.242421879740653
LaGrange,Big Long Lake,IN,41.5565732665498,-85.2350290788097,1.56671117260099
LaGrange,Pretty Lake,IN,41.5755013062583,-85.2496846258328,0.741119587178519
LaGrange,Lake of the Woods,IN,41.5452208913177,-85.1997112231107,0.520157186952618
LaGrange,Spectacle Lakes,IN,41.5485920916346,-85.2107374463403,0.0219135040721693
LaGrange,Duck Pond,IN,41.5410697280135,-85.1951160448739,0.00749418905323933
Steuben,Henry Lake,IN,41.5703356506158,-85.1772879555442,0.0924540028336198
LaGrange,Hayward Lake,IN,41.5845210269385,-85.2042785961326,0.0376739638791354
Steuben,Limekiln Lake,IN,41.5479285359093,-85.1572698146026,0.104581492099819
DeKalb,Upper Story Lake,IN,41.5131167510884,-85.1357442229705,0.16528653953838
DeKalb,Lower Story Lake,IN,41.5173343295,-85.1442181881879,0.125689710436488
Steuben,Lil Turkey Lake,IN,41.535466160083,-85.1093604097189,0.240977990158591
LaGrange,The Basin,IN,41.5423540727912,-85.215826850305,0.0298788759779392
LaGrange,Blackman Lake,IN,41.550996898677,-85.2862988491399,0.28442082037042
LaGrange,Eve Lake,IN,41.5606004551818,-85.3199278345997,0.120017087583245
LaGrange,Adams Lake,IN,41.5539763597369,-85.3299210304272,1.20052373178133
LaGrange,Case Lake,IN,41.5722607973153,-85.2964866662351,0.0380811915562398
Noble,Cree Lake,IN,41.5065916453719,-85.2725460154025,0.316459501026229
Noble,Tamarack Lake,IN,41.5165467397025,-85.2999191406614,0.337832772686805
Noble,Wible Lake,IN,41.4870241035459,-85.2870659210513,0.186648055724775
Noble,Latta Lake,IN,41.4942096626855,-85.3244671166813,0.170294448145634
Noble,Needham Lake,IN,41.5032182500065,-85.3291883356302,0.0231021756624971
Noble,Axel Lake,IN,41.5044658470194,-85.3354037059129,0.0454826819439662
Noble,Grannis Lake,IN,41.5068923800932,-85.3259766825013,0.0389130224484664
Noble,Newman Lake,IN,41.5147999867856,-85.3245199961817,0.0348111490947487
LaGrange,Nauvoo Lake,IN,41.5282441699797,-85.3318366102123,0.168986544226204
Noble,Little Long Lake,IN,41.4641532662309,-85.2598323709139,0.288765643493923
Noble,Round Lake,IN,41.4575019682991,-85.2441462153112,0.414284690800399
Noble,Little Whitford Lake,IN,41.4568537853157,-85.2339419566445,0.0188679459255069
Noble,Henderson Lake,IN,41.4473717703004,-85.2764641332793,0.110919438813166
Noble,Sacrider Lake,IN,41.4355508554877,-85.3202219615521,0.144363737156075
Noble,Sweet Lake,IN,41.4088781056108,-85.3613672297477,0.0612407787311835
Noble,Bristol Lake,IN,41.3058977540266,-85.4408779057206,0.111056540772344
Noble,Hawk Lake,IN,41.3432609918602,-85.4875328669196,0.0239633582508215
Noble,Harroff Lake,IN,41.2963006948068,-85.5101314732308,0.00795942889949845
Allen,Poe Lake,IN,41.2471513001819,-85.0367392186227,0.0814532366738593
Steuben,McClich Lake,IN,41.5397941851051,-85.191897877417,0.134772233987032
Warrick,Chase Lake,IN,37.9565880474011,-87.3609124284731,0.01304944557511
Brown,Crooked Creek Lake,IN,39.1243183625572,-86.2971659630366,0.0417666376331114
Scott,Marshall King Lake,IN,38.6897668379943,-85.8061115277541,0.0428815810855653
Scott,Thomas J Miller Lake,IN,38.6448000676002,-85.7240044790378,0.134863483765477
Monroe,Tower Blackwell Lake,IN,39.0155232637817,-86.3944485760942,0.00573194074988787
Monroe,White Oak Pond,IN,39.0229079840398,-86.4452839818804,0.0013406114201792
Monroe,Bluegill Pond,IN,39.020731124076,-86.4404591460109,0.000761034092107597
Monroe,Holland Pond,IN,39.018797684961,-86.434499897879,0.000867483720201121
Clark,Deam Lake,IN,38.4693173777474,-85.858566933455,0.739309911885895
Brown,Strahl Lake,IN,39.1450903729882,-86.2187244617037,0.0247945424387023
Hamilton,Lake Woodland,IN,39.9514238201733,-86.1056915786244,0.192913530057847
Hamilton,Woodland Addition Lake,IN,39.9456642737748,-86.1055927626022,0.0287003368508216
Orange,Tucker Lake,IN,38.4828842111556,-86.5597981225001,0.523212218492524
Orange,Olinger Lake,IN,38.419819464094,-86.6171042215209,0.0724483369486519
Lawrence,Spring Mill Lake,IN,38.7387555986499,-86.4126396199752,0.0732093578778132
Jackson,Knob Lake,IN,38.8639155671788,-86.0030651902875,0.028302907058071
Union,Whitewater Lake,IN,39.6118970105097,-84.9689418986712,0.721161139288879
Perry,Lake Celina,IN,38.1834422299344,-86.6208708059209,0.560306554188198
Perry,Indian Lake,IN,38.1990376520468,-86.6513636999824,0.490826699126502
Greene,Lake Lenape,IN,39.1681042463947,-87.2328275804049,0.203062532128526
Sullivan,Lake Shakamak,IN,39.179209542301,-87.2442699438466,0.1697839042349
Scott,Hardy Lake,IN,38.7791346400854,-85.6946622692163,2.93419538976581
Martin,Deep Cut Lake,IN,38.6811286445002,-86.7142223893177,0.0519743072296562
Ripley,Versailles Lake,IN,39.0814836150111,-85.2429173724866,0.80726480568775
Marion,Lilly Lake,IN,39.8697067963133,-86.2960969413918,0.0176346568575565
Marion,Lilly Reflecting Pond,IN,39.8733296200857,-86.2960915669838,0.00066983571705348
Morgan,Morningstar Lake,IN,39.3982283702243,-86.3074239261129,0.0119511819971034
Spencer,Lake Lincoln,IN,38.1016975504076,-86.9944243935396,0.236627082519992
Spencer,Weber Lake,IN,38.1101729697075,-87.0111325172304,0.0348776163703878
Floyd,Kiwanis Lake,IN,38.3204188408015,-85.8254461512521,0.0558349115922713
Decatur,Upland Reservoir,IN,39.3832279974293,-85.5437196457771,0.154470225419355
Decatur,Wisdom Lake,IN,39.3800551210653,-85.5353602075942,0.0158030301644632
Marion,Delaware Lake,IN,39.8724633090014,-86.0166304902416,0.0367852162748782
LaPorte,Walker's Lake,IN,41.6065022802423,-86.6957733122786,0.170885881972833
Porter,Clear Lake,IN,41.552459104838,-86.9308489043416,0.0946260184307906
Lake,Hermit Lake,IN,41.3949158625973,-87.3854078904686,0.0929229956852099
LaPorte,Union Mills Lake,IN,41.4960751330001,-86.7799061046047,0.0514873554165086
Elkhart,Fidler Pond,IN,41.5733215225666,-85.8065734510134,0.299557257705016
Monroe,Deer Pond,IN,39.0520475133556,-86.4307913751964,0.000845942578252873
Lake,Robinson Lake,IN,41.5247955503936,-87.3117652898144,0.0705020051583576
Lake,Lake Etta,IN,41.5625179729275,-87.3954456789864,0.051154044972489
Porter,Lake Louise,IN,41.4619607596208,-87.1483607222662,0.915343574879802
Marion,Lake Maxinhall,IN,39.8512895556638,-86.1119033175072,0.289208830607622
Marion,Lux Lake,IN,39.8929223532027,-86.0032175554189,0.0123018443611223
Marion,Dawson Lake,IN,39.874190632775,-86.1358564936166,0.11628447730226
Porter,Moss Lake,IN,41.5333573533428,-87.0521304808746,0.0404531098721829
Hamilton,Dogwood Pond,IN,39.9803315415858,-86.1936724366601,0.00361058480444499
Hamilton,Hourglass Lake,IN,39.9743482721015,-86.1869843454779,0.0450023536482348
Hamilton,Wilson Pond,IN,39.9762788089859,-86.1845828085929,0.00365540396515576
Hamilton,Harelston Pond,IN,39.9769175698094,-86.2036644667129,0.00277317948873679
Hamilton,Beveridge Pond,IN,39.9707918986057,-86.2034306172458,0.00386385143135786
Hamilton,Taggart Pond,IN,39.9708715666363,-86.207114097059,0.00116622198399573
Hamilton,Shricker Pond,IN,39.9753367436138,-86.2073516482919,0.00821772285773001
Hamilton,Kew Pond,IN,39.973436678234,-86.1916830356898,0.0115328756354133
Hamilton,Druid Pond,IN,39.9720689942501,-86.1943298165355,0.00662751852442263
Hamilton,Horbeck Pond,IN,39.9769543065204,-86.2020913803669,0.00191649782435327
Hamilton,Tree Shadow Pond,IN,39.9708320874976,-86.1959549141652,0.00518047092891437
Hamilton,Ice Pond,IN,39.9786590334052,-86.1887498025746,0.00209356984086167
Hamilton,Mill Pond,IN,39.977078367235,-86.1886987879392,0.0041904107314944
Hamilton,Saxony Lake,IN,39.9840348603602,-85.9303926312257,0.0620888444217123
LaGrange,Stone Lake,IN,41.7449858955154,-85.6552915344107,0.461334843872145
LaGrange,Pigeon Lake,IN,41.7110473667828,-85.480503368197,0.266497126215215
Elkhart,Shannon Pond,IN,41.6598484786974,-86.0405275957973,0.00431316035519007
Elkhart,Hunter Lake,IN,41.7220761902208,-85.6666018161553,0.397169664790168
LaGrange,Cedar Lake,IN,41.738107883296,-85.3677740465026,0.515513639887983
LaGrange,Still Lake,IN,41.7335053503855,-85.4374607823589,0.119007351489033
LaGrange,South Twin Lake,IN,41.7246353986983,-85.4664091830692,0.46977468710583
LaGrange,North Twin Lake,IN,41.7313988414126,-85.4564437315564,0.555179350061131
Steuben,Pleasant Lake,IN,41.5723457496046,-85.0115848165975,0.213745556378454
Steuben,Meserve Lake,IN,41.5735643902209,-84.9972313215343,0.0734599655262777
Steuben,Gooseneck Lake,IN,41.5682140620647,-84.9901628753043,0.09130176265432
DeKalb,Terry Lake,IN,41.5270165114283,-84.9082495385618,0.0605243342112999
LaGrange,Shipshewana Lake,IN,41.6864194210151,-85.6072642052182,0.897118297506226
Steuben,Ball Lake,IN,41.5379254523381,-84.9462891909307,0.362969556868575
Owen,Hollybrook Lake,IN,39.3647385046491,-86.6964300902749,0.125854953099935
Steuben,Big Turkey Lake,IN,41.5876395161121,-85.1908838776299,1.84511774610272
Steuben,Bower Lake,IN,41.5992110165625,-85.0556034965598,0.106622682627765
Steuben,Golden Lake,IN,41.603028710682,-85.0665588579446,0.479793469302103
Starke,Bass Lake,IN,41.2232123012655,-86.590666842903,5.78443140585268
Morgan,Vandenbark Lake,IN,39.4847328600588,-86.3897960863925,0.135885065305045
Greene,Powell Pond,IN,39.1365164955364,-87.2294304681353,0.0733484825748321
Morgan,Foxcliff Lake,IN,39.4802825693529,-86.3849959923328,0.147166235007767
Sullivan,Lake Paradise,IN,39.0118801246094,-87.3891003233817,0.0285068039820828
Jennings,Stanfield Lake,IN,38.9353141112735,-85.7922809278772,0.398852535385085
St. Joseph,Wharton Lake,IN,41.6035414419767,-86.3142441070071,0.0733727594227159
Allen,Parkview Lake,IN,41.1834994276821,-85.0950681345513,0.0230503872975876
Dubois,Ruxer Lake,IN,38.3948004010301,-86.9129037099095,0.116393117541109
Scott,Lake Iola,IN,38.6952658523065,-85.7751829667345,0.0325208098398898
Scott,Scottsburg Reservoir,IN,38.6648020480892,-85.7892487295515,0.295393526923148
Scott,Hosea Lake,IN,38.6849031970801,-85.8181796836584,0.0333691152130399
Vigo,Speed Lake,IN,39.4828135741361,-87.3280910222287,0.0127461727421978
Lake,Maynard Lake,IN,41.5353686096442,-87.5073942088038,0.0436389045258102
Perry,Fenn Haven Lake,IN,37.925002998775,-86.7526999963135,0.0236712697330663
Whitley,Crooked Lake,IN,41.26200708094,-85.4795244301115,0.701287317238626
Marshall,Lake of the Woods,IN,41.4237455079263,-86.2287754358398,1.70854978385401
Elkhart,Simonton Lake,IN,41.7506739749206,-85.9597545939317,1.22274991368595
St. Joseph,Dollar Lake,IN,41.5681175169086,-86.4606831606787,0.0245107544213825
St. Joseph,Sousley Lake,IN,41.5743427901617,-86.419468351138,0.290542438083414
St. Joseph,Kale Lake,IN,41.5778602921301,-86.40411494115,0.0348979432811846
LaPorte,Hudson Lake,IN,41.715552810735,-86.5522606265655,1.75012322901648
Vigo,Maple Avenue Lake,IN,39.4893814688361,-87.3265387704291,0.0721374308300677
Marshall,Zehner Millpond,IN,41.2978743842714,-86.3870164308973,0.508438660095742
Marshall,Lake Latonka,IN,41.2988905678623,-86.4093488386655,0.355635347148466
Marshall,Schori Lake,IN,41.3079849759267,-86.417470694633,0.0529204085310889
Marshall,Cook Lake,IN,41.3004206118984,-86.3667474835832,0.366433054927498
Marshall,Holem Lake,IN,41.2975705230625,-86.3670029850922,0.167746302508092
Marshall,Myers Lake,IN,41.3010076880713,-86.3488595520201,0.402430551698486
Marshall,Pretty Lake,IN,41.3260348465614,-86.373427593309,0.400525113806002
Ohio,Arnold Creek,IN,38.9282887633893,-84.8787353338372,0.186698006145739
Steuben,Marsh Lake,IN,41.7204335919664,-84.9865538199997,0.249087503509012
Dearborn,Schenbelt Pond,IN,39.1257631038205,-84.8669865552896,0.00779264626382388
Lake,Lake Seven,IN,41.414939596243,-87.3811748237961,0.0293254607827866
Lake,Fancher Lake,IN,41.4002288007402,-87.3719836715766,0.0360301285033737
Porter,Flint Lake,IN,41.5129242428301,-87.0436525043701,0.451622316780136
Porter,Loomis Lake,IN,41.5160382481472,-87.0578133842257,0.231363462761934
Porter,Spectacle Lake,IN,41.5153600772731,-87.06373651357,0.0496661566001746
Porter,Mink Lake,IN,41.5288255462204,-87.0378838888484,0.124872557440617
Porter,Chubb Lake,IN,41.6138162954266,-87.0451420760011,0.111753887384424
Porter,Lake Charles,IN,41.6102299015779,-87.0955076188657,0.0249691421617256
Porter,Pratt Lake,IN,41.6197497330251,-87.0808474708726,0.0297554378367632
St. Joseph,Lake Marian,IN,41.706572832032,-86.2556984799765,0.00491450273622861
Porter,Morgan Lake,IN,41.6025606401751,-87.031827583599,0.0593173339435708
Lake,Optimist Park Lagoon,IN,41.5711789765449,-87.4646829172897,0.0586159573174817
Marshall,Lake Maxinkuckee,IN,41.204700856569,-86.4047479471877,7.26426161832661
