NAME,lake,st2,lat,lon,area
Duchesne,Packard Lake,UT,40.6820373542507,-110.836916149756,0.0417871312604899
Duchesne,Wyman Lake,UT,40.68433095219,-110.840862873937,0.0286458908379232
Duchesne,Scudder Lake,UT,40.7012712627189,-110.850808785932,0.0177971319802741
Duchesne,Fehr Lake,UT,40.689741604613,-110.887125747131,0.0232552562475421
Duchesne,Moosehorn Lake,UT,40.6951584155684,-110.893475495628,0.0354805761655367
Duchesne,Margo Lake,UT,40.6545413298949,-110.824967865386,0.0602673465192447
Duchesne,Governor Dern Lake,UT,40.6548663300348,-110.801146319671,0.142702802419512
Duchesne,Pinto Lake,UT,40.660730346096,-110.80837630363,0.201705605867177
Duchesne,Bedground Lake,UT,40.6604791694481,-110.776906488296,0.0106813225497099
Duchesne,Jeff Lake,UT,40.6472554370569,-110.783508362755,0.0170109412085875
Duchesne,Range Lake,UT,40.6473857251431,-110.789265847112,0.0171325334352178
Duchesne,Kyhv Lake,UT,40.6578700230456,-110.656033962135,0.0561483188403026
Duchesne,Lightning Lake,UT,40.7340303905242,-110.751148141091,0.0655588323878138
Duchesne,Jack Lake,UT,40.7251458455807,-110.73377469806,0.0202357392222354
Duchesne,Dean Lake,UT,40.6787126951442,-110.761375797983,0.101840945214133
Duchesne,Jean Lake,UT,40.6754509603881,-110.766970797511,0.103362774631044
Duchesne,Dale Lake,UT,40.6723977447856,-110.763242546696,0.0609399015128572
Duchesne,Daynes Lake,UT,40.6682262422529,-110.763569865705,0.10132149498807
Duchesne,Powell Lake,UT,40.6307680510086,-110.786099139996,0.103448673086566
Duchesne,Lost Lake,UT,40.6339913734767,-110.796514337121,0.0646018780206294
Duchesne,Palisade Lake,UT,40.6336336390336,-110.805800028471,0.105410021347675
Duchesne,Pine Island Lake,UT,40.6407981587606,-110.821919121304,0.343862588104423
Duchesne,Shadow Lake,UT,40.6199717034384,-110.800618536315,0.0310854948189303
Duchesne,Gibby Lake,UT,40.6061488193269,-110.807639042759,0.00698025223293614
Duchesne,RC-24,UT,40.6094510208906,-110.818136101517,0.00648360730461214
Duchesne,Betsy Lake,UT,40.6095208057348,-110.81301446986,0.132400013161194
Duchesne,Grandaddy Lake,UT,40.600349852162,-110.802812572608,0.718745938894383
Duchesne,Lodgepole Lake,UT,40.6073261946367,-110.795802646861,0.0826373908256917
Duchesne,Survey Lake,UT,40.5864585944502,-110.794293627908,0.0222242976385014
Duchesne,Arta Lake,UT,40.5828726547098,-110.790849542852,0.059030098152611
Duchesne,Carl Lake,UT,40.578341469428,-110.786639132748,0.00385920966058904
Duchesne,Stardust Lake,UT,40.6323586610219,-110.822749952653,0.00954954306236469
Duchesne,Fish Hatchery Lake,UT,40.6260087660409,-110.820849395579,0.134689669225072
Duchesne,Farney Lake,UT,40.6263550431443,-110.830381141472,0.0489373594266189
Duchesne,Marsell Lake,UT,40.6161192329268,-110.835382129913,0.0678132028306471
Duchesne,RC-26,UT,40.6109325433424,-110.836753046407,0.0138585995020305
Duchesne,RC-25,UT,40.6150051289996,-110.821560758824,0.0122208313968404
Duchesne,Mohawk Lake,UT,40.6070801011736,-110.823596589449,0.20387993059868
Duchesne,RC-29,UT,40.6012216258101,-110.828077282741,0.00888013999347517
Duchesne,RC-33,UT,40.5941177543456,-110.826213868462,0.00724190641079301
Duchesne,Hades Lake,UT,40.5716967886881,-110.835610337596,0.0363501360265495
Duchesne,Splash Dam Lake,UT,40.5617291093457,-110.837392284844,0.020576519470768
Duchesne,Docs Lake,UT,40.5960787501653,-110.746522838552,0.0703332299573202
Duchesne,Fern Lake,UT,40.6062811515509,-110.772510695044,0.085402131276646
Duchesne,LaMarla Lake,UT,40.6109326532251,-110.781664264347,0.0108452747293318
Wasatch,Silver Lake,UT,40.5980946638954,-111.543657700514,0.0056718554343535
Wasatch,Midway Reservoir,UT,40.5899960692309,-111.502066011812,0.0246463225814884
Wasatch,Lackawaxen Lake,UT,40.5917321411271,-111.555138757857,0.0132368103055323
Salt Lake,Willow Lake,UT,40.6370186217536,-111.597173026269,0.0087418746995708
Morgan,East Canyon Reservoir,UT,40.908330184448,-111.59002790094,2.32820725113471
Salt Lake,Lake Salamander,UT,40.7012952007914,-111.606939790377,0.00616742084217061
Morgan,Silver Leaf Reservoir,UT,41.1372791108687,-111.767394528023,0.0529232589332816
Morgan,Northwest Reservoir,UT,41.1572044469465,-111.771273101332,0.0972793387238629
Rich,Crane Reservoir,UT,41.2720581440781,-111.125277635308,0.539693797401552
Rich,Birch Creek Reservoir,UT,41.5057793556486,-111.325764168947,0.206350650862032
Summit,Stateline Reservoir,UT,40.9823342054928,-110.39035332079,0.952256969517827
Summit,Grahams Reservoir,UT,40.9945729279217,-110.394239326607,0.0359495157983637
Tooele,Rush Lake,UT,40.4251630233138,-112.396842444169,6.45921057797688
Juab,Ibis Pool,UT,39.8829040770038,-113.364509982104,0.644256880739009
Tooele,Blue Lake,UT,40.5019428821426,-114.032300333614,0.0370985545325676
Utah,Spanish Fork Reservior,UT,40.0786691574475,-111.597107808571,0.0086964816508395
Tooele,Big Spring,UT,40.7408850055945,-112.647268030902,0.0111211913412021
Utah,Salem Lake,UT,40.0507516799318,-111.675677327949,0.0681646857541344
Tooele,Grantsville Reservoir,UT,40.5424280009348,-112.506679405418,0.364075911810432
Utah,McClellan Lake,UT,39.9388677626764,-111.643692235686,0.0125099101661451
Utah,Box Lake,UT,39.93467230495,-111.64504623362,0.0535949508779541
Utah,Maple Lake,UT,39.9570881398334,-111.694057719942,0.0204179320454009
Weber,Beus Reservoir,UT,41.1839543577217,-111.938533122862,0.0085780157964157
Salt Lake,Willow Pond,UT,40.6378544907924,-111.916343187607,0.0164011563441944
Salt Lake,Lower Bells Canyon Reservoir,UT,40.5651060141113,-111.795632531081,0.0259787966121719
Weber,Glassman Pond,UT,41.1799274496425,-111.951689457894,0.00744427222092027
Salt Lake,Baileys Lake,UT,40.8025448035065,-112.053758511172,0.0447731792377849
Utah,Upper Pond,UT,40.4323835981915,-111.755359991068,0.00794861237446313
Weber,Geertson Bay,UT,41.2939049470869,-111.788682342801,0.0109599302807431
Rich,Neponset Reservoir,UT,41.3827563056974,-111.132840087115,4.03633963124755
Salt Lake,Liberty Lake,UT,40.7430324941011,-111.872886399808,0.023974988605284
Weber,Dragonfly Pond,UT,41.2512249336238,-112.007947194609,0.00341636522991458
Grand,Twin Pond,UT,39.0158477913377,-109.406680518434,0.00104841263428938
Grand,Hidden Lake,UT,38.5757343485853,-109.187781513991,0.00924845043703355
San Juan,Wilcox Reservoir,UT,38.2768462176238,-109.241000822756,0.0703973345092402
San Juan,Blue Lake,UT,38.4724751609219,-109.205769002124,0.00642250891848185
Grand,Holding Pond,UT,39.0087520180554,-109.447291638912,0.00138462399547749
Grand,Mud Lake,UT,38.5759785409921,-109.138651408397,0.00333492660259862
Grand,Dead Sheep Pond,UT,39.000210102676,-109.407356652608,0.00130464680779398
San Juan,Beaver Lake,UT,38.4213179685487,-109.232130492323,0.00842798692460813
Grand,Strychnine Pond,UT,39.0438597918967,-109.485298349177,0.00114242039823751
Grand,Sagers Flat,UT,38.9446624156863,-109.572452298068,0.00217667232242422
Grand,Dons Lake,UT,38.5622706376903,-109.187479880685,0.00977168773498469
Kane,Adair Lake,UT,37.3777364736208,-112.169573011104,0.051875337645567
Kane,Nipple Lake,UT,37.2987892515281,-112.067513004131,0.352162728686439
Kane,Three Lakes,UT,37.135235236075,-112.567078459991,0.00261402458465137
Kane,Johnson Lakes,UT,37.1124460417121,-112.32727652067,0.0219159759334972
Kane,Big Lake,UT,37.1578962124736,-112.54411072075,0.0489469330356734
Kane,Flax Lakes,UT,37.3823672996521,-112.527766353187,0.00929810602168334
San Juan,South Elk Hole,UT,37.6529940228944,-109.818421534918,0.000871083300875003
San Juan,Dry Wash Reservoir,UT,37.7843576528012,-109.545003667015,0.000583396581813384
San Juan,Blanding City Reservoir No 3,UT,37.6707117729145,-109.488747807483,0.0596432852172275
San Juan,Blanding City Reservoir No 4,UT,37.6666165644563,-109.498059339098,0.313438387483223
San Juan,Rock Dam Reservoir,UT,37.1276379832093,-110.358447602861,0.00233437083383186
San Juan,Nancy's Pool,UT,37.2747058196056,-110.372424405506,0.000711435412748899
San Juan,Recapture Reservoir,UT,37.6686432255526,-109.442826785627,0.903255415053824
San Juan,Camp Jackson Reservoir,UT,37.8099879466572,-109.480185942978,0.0172888240773399
Morgan,Bowman Reservoir,UT,41.0846196800075,-111.802380618649,0.0249396166115415
Garfield,Jacobs Reservoir,UT,38.0491125015453,-111.600742839427,1.39002905424063
Wayne,Donkey Reservoir,UT,38.2032336648769,-111.491439043771,0.109985744023405
Weber,Frog Pond,UT,41.2494920034148,-112.003164310978,0.000887029660269113
Weber,Blackbird Pond,UT,41.2511216484391,-112.002195330994,0.00114210323405653
Weber,Duck Pond,UT,41.248457148625,-112.001627316166,0.00274216665635744
Utah,Mill Pond,UT,40.3799553767593,-111.82933145772,0.101095799810622
Morgan,Lost Creek Reservoir,UT,41.1937029743013,-111.386967396844,1.48393896958034
Weber,UTABA Reservoir,UT,41.3869312343586,-111.910734191532,0.0132534877776806
Washington,Quail Creek Reservoir,UT,37.1863692820527,-113.387614747831,2.10675579627769
Summit,Hope Lake,UT,40.700939991372,-110.954261820806,0.00679805475198127
Summit,Wall Lake,UT,40.6979320887333,-110.961087992641,0.268038331819047
Duchesne,D-19,UT,40.7095121409995,-110.875982093913,0.00715200707717038
San Juan,Ken's Lake,UT,38.4817548511125,-109.429760204711,0.240632576784875
Utah,Lindon Irrigation Reservoir,UT,40.3421693832237,-111.690907657484,0.00368617748167604
Utah,Battle Creek Debris Basin Dam,UT,40.3632914606241,-111.702035022379,0.0185722491780569
Salt Lake,Lake Blanche,UT,40.6057607702102,-111.693254395215,0.02188736273978
Salt Lake,Lake Florence,UT,40.6052340066662,-111.696499428368,0.00937869288041231
Salt Lake,Lake Lillian,UT,40.6035503187524,-111.697595103238,0.00859037533441378
Washington,Gary and Joyce Holt Reservoir,UT,37.5375249491234,-113.740552669714,0.00964720216164398
Washington,Upper Enterprise Reservoir,UT,37.5172730213642,-113.868642415347,1.2548551034207
Washington,Lower Enterprise Reservoir,UT,37.5245551104359,-113.853910502843,0.0971031588594254
Duchesne,Lower Lake,UT,40.1296850155551,-110.594196036876,0.0672792733319913
Cache,Hidden Lake,UT,41.3755374235658,-111.760985981893,0.00428020845434672
Garfield,McGath Lake,UT,38.0009573145155,-111.568828531417,0.267942807200995
Millard,Sevier Lake,UT,38.9457738103479,-113.137997773521,492.982619814852
Utah,Highland Glen Pond,UT,40.4156408409704,-111.781215069567,0.01618411277085
San Juan,Goulding's sewage ponds,UT,37.0132461915133,-110.203824546271,0.00515052295630857
Salt Lake,Oquirrh Lake,UT,40.553190724986,-112.00180542884,0.224232033043628
Washington,Razor Ridge Pond,UT,37.1571037858341,-113.438878885114,0.00403480218259272
Utah,Waterfall Pond,UT,40.434604816409,-111.909688211829,0.00201638004103584
Utah,Monet Lake,UT,40.4328369634988,-111.912659173276,0.00629161215743309
Rich,Bear Lake State Park Marina,UT,41.9650053349395,-111.396943149451,0.0587358092475721
Tooele,Stansbury Lake,UT,40.6424720726141,-112.306526104888,0.379607740285122
Garfield,Panguitch Lake,UT,37.7158722830943,-112.64206618904,4.57901647690267
Piute,Piute Reservoir,UT,38.2965445224086,-112.204164714872,5.51948815362047
Grand,Blue Flat Reservoir,UT,38.8994206828879,-109.882935957856,0.00385099344304685
Garfield,Wide Hollow Reservoir,UT,37.7873650720289,-111.637971662044,0.644507574357384
Garfield,North Creek Reservoir,UT,37.8435001957691,-111.758447490181,0.100684163528134
Garfield,Cyclone Lake,UT,37.983271012017,-111.718977519649,0.329603281521093
Garfield,Black Lake,UT,38.0015549319831,-111.550422543825,0.0190985788128123
Garfield,Dry Lake,UT,38.0054777959956,-111.540318717092,0.119116823141168
Garfield,Sawmill Lake,UT,38.0091657465399,-111.534306855698,0.0199890283249186
Garfield,Cuddyback Lake,UT,38.0069574126737,-111.525563892591,0.0552676614643108
Garfield,Johnson Storage Reservoir,UT,37.5548009887105,-112.017907254104,0.0187328379922411
Weber,Green Pond,UT,41.2029950583408,-111.839759920794,0.00686837358195987
Kane,McDonald Lake,UT,37.4259310505109,-112.531169330615,0.0813073825902037
Kane,Hidden Lake,UT,37.347245806908,-112.601765621305,0.00383783270658462
Kane,Aspen-Mirror Lake,UT,37.5237850579897,-112.674312200427,0.0173406671532588
Kane,Castle Creek Reservoir,UT,37.5181393655214,-112.521879871738,0.109540290059513
Iron,Meadow Lodge Lake,UT,37.6449227191527,-112.782398419608,0.0374620516840678
San Juan,Dark Canyon Lake,UT,38.4562955511826,-109.196635401212,0.0202909574316694
Grand,Lake Oowah,UT,38.5008175135572,-109.273586877717,0.011516278815188
Grand,Warner Lake,UT,38.5178800300084,-109.274002713553,0.00512697423851141
Garfield,Kings Pasture Reservoir,UT,38.0396577524479,-111.451839050484,0.0139448559496087
Garfield,West Fork Reservoir,UT,38.0454289976241,-111.491265555282,0.0052906239595424
Garfield,Blue Grass Lake,UT,38.0355149132283,-111.302757862281,0.00253952238534657
Garfield,Lower Bowns Reservoir,UT,38.1077542154857,-111.27102285982,0.445079773511913
Sevier,Redmond Reservoir,UT,38.9923097424031,-111.872781030596,0.96570130551561
Garfield,Bush Corral Reservoir,UT,37.7531446838979,-110.934280767721,0.00231902467402164
Garfield,Tom Canyon Reservoir,UT,37.6860823767886,-110.757144043082,0.000933692433849598
Iron,Quichapa Lake,UT,37.6401267454113,-113.202239269061,2.44412607574896
Garfield,Cass Creek Reservoir,UT,37.8896390420045,-110.738915477847,0.00137772867889672
Garfield,Bastian Reservoir,UT,37.9172209199898,-110.710119452741,0.0139812895559604
Iron,Newcastle Reservoir,UT,37.6501823780763,-113.52421609689,0.34651877733056
Wayne,East Gate Reservoir,UT,38.1673000564355,-110.62698295151,0.00503005294583389
Garfield,Highway Reservoir,UT,37.710860543136,-110.658015510551,0.00481804741000935
Salt Lake,Upper Bells Canyon Reservoir,UT,40.5398886631888,-111.748707716634,0.0374492081520502
Utah,Tibble Fork Reservoir,UT,40.4826399515522,-111.643315207149,0.0733794300510591
Millard,Pruess Lake,UT,38.8857329329365,-114.013554023414,1.12699122842891
Salt Lake,Blackridge Reservoir,UT,40.4805834906311,-112.020765682076,0.0151433842905214
Utah,Salamander Pond,UT,40.4218465936692,-111.602182736582,0.00190323988249155
Salt Lake,Red Pine Lake,UT,40.5430945530468,-111.693451769234,0.0424800569228359
Salt Lake,White Pine Lake,UT,40.5414743640875,-111.679505113869,0.0482903428855641
Salt Lake,Upper Red Pine Lake,UT,40.539165721177,-111.68837235628,0.0245942320667788
Washington,Lower Emerald Pool,UT,37.2571410082286,-112.962584072879,0.000569602557230329
Washington,Middle Emerald Pool,UT,37.2571520190073,-112.962984497484,0.000157972898227835
Washington,Upper Emerald Pool,UT,37.2576361352017,-112.966597085882,0.000442769505837308
Piute,Otter Creek Reservoir,UT,38.2011782068058,-111.990850794678,9.45316130354627
Iron,Hendrickson Lake,UT,37.7298002623689,-112.803968544349,0.0116798027973079
Iron,Yankee Meadows Reservoir,UT,37.7505651831068,-112.774135194264,0.22746087642749
Iron,Foster Reservoir,UT,37.8219636767284,-112.720514941264,0.282770401040274
Iron,Lake at the Hills,UT,37.662146513373,-113.088124073882,0.0373136340684495
Iron,Kids Lake,UT,37.5914051380018,-112.916390784317,0.00453356651458834
Iron,Aspen Lake,UT,37.5329445372636,-112.905015558099,0.0395562958138922
Iron,Meadow Hollow Reservoir,UT,37.5025198584695,-113.091759652389,0.0512718236763098
Washington,Lamareaux Tank,UT,37.3568459039675,-113.133630377649,0.000515073223295564
Washington,Grandpa's Pond,UT,37.1771180571775,-113.377143580715,0.0618499467953433
Wasatch,Legacy Lake,UT,40.4704736784591,-111.253362168965,0.074035944077454
Wasatch,Jones Reservoir,UT,40.4830509587665,-111.262232848238,0.0328919715119308
Wasatch,Witts Lake,UT,40.4840290994686,-111.257524658693,0.188303552949216
Wasatch,Center Creek Number One Reservoir,UT,40.4388255753354,-111.296172472333,0.0617133280796356
Wasatch,Center Creek Number Two Reservoir,UT,40.4322774137353,-111.284066539643,0.023865900806955
Wasatch,Barnes Reservoir,UT,40.4425013644789,-111.303501328878,0.0109561173512168
Wasatch,Kenneth Anderson Reservoir,UT,40.4974364319385,-111.268887811113,0.0194037344306108
Washington,Trees Ranch Reservoir,UT,37.1453075827712,-112.98690213229,0.171533906709231
Summit,Clegg Lake,UT,40.6981035860197,-110.925890482249,0.0205083638146892
Duchesne,Helen Lake,UT,40.7393258148927,-110.749492139882,0.0440346715185904
Summit,Dean Lake,UT,40.7015333638868,-110.931637603612,0.0506491670593841
Summit,Kermsuh Lake,UT,40.7481746169552,-110.830723768855,0.0480854586014113
Summit,Notch Lake,UT,40.7060448896261,-110.93439813015,0.0859331190115161
Summit,Priord Lake,UT,40.7522437623646,-110.739023880389,0.0426960998955312
Summit,BR-49,UT,40.7510303148177,-110.737972209128,0.00557697803500717
Summit,BR-22,UT,40.7567565546345,-110.849399365195,0.00686501330035823
Summit,Abes Lake,UT,40.7314665924315,-110.978840111847,0.0838562782840581
Summit,Amethyst Lake,UT,40.7513221841888,-110.758655245944,0.174382768764073
Summit,Bourbon Lake,UT,40.7845818070573,-110.898485357509,0.00723099117920144
Summit,Duck Reservoir,UT,40.675414993774,-111.016975845695,0.0933349074715532
Summit,Marjorie Lake,UT,40.6728118257845,-110.9980867658,0.0498903357480251
Summit,Pot Reservoir,UT,40.6735894243121,-111.007860560453,0.0155196795395295
Duchesne,Anderson Lake,UT,40.7129948529812,-110.66719245623,0.0244127173357202
Duchesne,Phinney Lake,UT,40.7176975794222,-110.664597973097,0.0694049876455394
Duchesne,Red Cliff Lake,UT,40.5957877455712,-110.751556898116,0.027362013552333
Duchesne,Continent Lake,UT,40.7353327954587,-110.686033279,0.0992183556784824
Duchesne,Deer Lake,UT,40.6718853583003,-110.363438854392,0.0276320841012949
Duchesne,Heller Lake,UT,40.6098640460423,-110.231355439386,0.0461632871323752
Duchesne,Water Lily Lake,UT,40.611386547015,-110.33433367687,0.0834790644885564
Wayne,White Rock Reservoir,UT,38.3884142901011,-110.762876242781,0.000601869222183534
Washington,Springs Pond,UT,37.0874812367483,-113.536377925405,0.0105563469876838
Utah,Pete Winward Reservoir,UT,39.9383201444788,-111.685121993547,0.0327291465381798
Utah,Dry Lake Reservoir,UT,39.9467490979749,-111.689246924086,0.0228283558375248
Washington,Upper Sand Cove Reservoir,UT,37.3011764432489,-113.69747675093,0.0606189582823686
Washington,Gunlock Reservoir,UT,37.2583607929851,-113.775302071699,0.766125903165897
Washington,Baker Reservoir,UT,37.3783147115968,-113.638334324269,0.125060821994637
Washington,Pine Valley Reservoir,UT,37.3787931008345,-113.47471545742,0.0178276774502107
